Month,MilesMM
1970-09-14,14922.831677889386
1970-09-15,14749.186493128844
1970-09-16,14565.113697227789
1970-09-17,14378.784004965006
1970-09-18,14198.368131119267
1970-09-19,14023.866075690576
1970-09-20,13855.277838678932
1970-09-21,13692.603420084333
1970-09-22,13535.842819906784
1970-09-23,13384.99603814628
1970-09-24,13240.063074802823
1970-09-25,13101.043929876409
1970-09-26,12967.938603367049
1970-09-27,12840.74709527473
1970-09-28,12719.469405599459
1970-09-29,12604.105534341234
1970-09-30,12494.655481500055
1970-10-01,12389.0
1970-10-02,12293.496831068842
1970-10-03,12201.788233478801
1970-10-04,12115.99345430581
1970-10-05,12036.112493549865
1970-10-06,11962.14535121097
1970-10-07,11894.092027289116
1970-10-08,11831.952521784311
1970-10-09,11775.726834696554
1970-10-10,11725.41496602584
1970-10-11,11681.016915772176
1970-10-12,11642.532683935557
1970-10-13,11609.962270515987
1970-10-14,11583.30567551346
1970-10-15,11562.562898927983
1970-10-16,11547.73394075955
1970-10-17,11538.27704524525
1970-10-18,11530.941677807568
1970-10-19,11525.18608268359
1970-10-20,11521.01025987332
1970-10-21,11518.414209376751
1970-10-22,11517.397931193886
1970-10-23,11517.961425324731
1970-10-24,11520.104691769275
1970-10-25,11523.827730527522
1970-10-26,11529.130541599474
1970-10-27,11536.013124985135
1970-10-28,11544.475480684494
1970-10-29,11554.517608697564
1970-10-30,11566.139509024335
1970-10-31,11579.34118166481
1970-11-01,11595.0
1970-11-02,11610.483843886874
1970-11-03,11628.424833468465
1970-11-04,11647.945595363755
1970-11-05,11669.046129572753
1970-11-06,11691.726436095454
1970-11-07,11715.98651493186
1970-11-08,11741.826366081968
1970-11-09,11769.245989545787
1970-11-10,11798.245385323302
1970-11-11,11828.824553414528
1970-11-12,11860.983493819454
1970-11-13,11894.722206538085
1970-11-14,11930.04069157042
1970-11-15,11966.938948916462
1970-11-16,12005.416978576206
1970-11-17,12045.474780549655
1970-11-18,12087.112354836809
1970-11-19,12130.32970143767
1970-11-20,12175.12682035223
1970-11-21,12221.503711580495
1970-11-22,12269.460375122466
1970-11-23,12318.99681097814
1970-11-24,12370.11301914752
1970-11-25,12422.808999630604
1970-11-26,12477.084752427392
1970-11-27,12532.940277537886
1970-11-28,12590.375574962081
1970-11-29,12649.390644699983
1970-11-30,12709.985486751586
1970-12-01,12772.0
